date,SPY,XLK,XLF,XLE,XLV,XLI,XLP,XLY,XLU,XLB,XLRE,XLC,TLT,GLD
2020-01-15,299.151611328125,45.094146728515625,27.183090209960938,22.737173080444336,93.53849792480469,75.47183990478516,53.51758575439453,59.79902648925781,26.948993682861328,26.58207893371582,31.5255184173584,52.37421417236328,115.05903625488281,146.5399932861328
2020-01-16,301.6400146484375,45.70051193237305,27.42239761352539,22.775449752807617,94.02442932128906,76.22140502929688,53.6607780456543,60.33358383178711,27.116676330566406,26.74022674560547,31.807069778442383,52.77775573730469,114.69657135009766,146.30999755859375
2020-01-17,302.5788879394531,46.0084342956543,27.502166748046875,22.62999153137207,94.02442932128906,76.23043823242188,53.753421783447266,60.54645919799805,27.304821014404297,26.858840942382812,31.84728240966797,53.19065856933594,113.71611022949219,146.5800018310547
2020-01-21,301.986328125,45.98948669433594,27.271726608276367,22.224254608154297,94.12340545654297,75.39056396484375,53.938724517822266,60.36196517944336,27.554311752319336,26.56890296936035,32.169063568115234,53.143733978271484,114.91077423095703,146.74000549316406
2020-01-22,302.0228271484375,46.1552848815918,27.351491928100586,22.009889602661133,94.24040222167969,74.99319458007812,53.980831146240234,60.33358383178711,27.640199661254883,26.463470458984375,31.911640167236328,53.11557388305664,115.31446075439453,146.7899932861328
2020-01-23,302.36920166015625,46.37321472167969,27.28058433532715,21.925674438476562,93.76345825195312,75.80599975585938,53.93030548095703,60.4234619140625,27.885597229003906,26.43271827697754,32.21731948852539,52.899749755859375,116.12186431884766,147.1199951171875
2020-01-24,299.6802062988281,46.1552848815918,26.93492317199707,21.67304039001465,92.19773864746094,75.45376586914062,53.55970001220703,59.5814208984375,27.95921516418457,26.24382209777832,32.169063568115234,52.26160430908203,117.06116485595703,147.97999572753906
2020-01-27,294.8764953613281,45.056236267089844,26.518356323242188,21.07207489013672,91.4958724975586,74.02688598632812,53.3912467956543,58.692073822021484,27.88968849182129,25.677120208740234,32.03230285644531,51.44516372680664,118.88200378417969,148.99000549316406
2020-01-28,297.9666442871094,45.91843032836914,26.82856559753418,21.167768478393555,91.94577026367188,74.50552368164062,53.45862579345703,59.26448440551758,28.004207611083984,25.967063903808594,32.11275100708008,52.036380767822266,117.95095825195312,147.66000366210938
2020-01-29,297.720458984375,46.03684997558594,26.784250259399414,20.945758819580078,91.69384002685547,74.90288543701172,53.18911361694336,59.23136520385742,28.077821731567383,26.050521850585938,31.943811416625977,51.95191955566406,119.10444641113281,148.4600067138672
2020-01-30,298.6866760253906,46.434783935546875,27.121049880981445,21.11418342590332,91.0279541015625,74.9841537475586,53.82081604003906,59.13201904296875,28.33958625793457,25.88798713684082,32.016212463378906,51.4263916015625,119.1209487915039,148.47000122070312
2020-01-31,293.2631530761719,45.160457611083984,26.55381202697754,20.455799102783203,89.21025848388672,73.25020599365234,53.214385986328125,59.283390045166016,28.21280288696289,25.316892623901367,31.55768585205078,50.5911865234375,120.20846557617188,149.3300018310547
2020-02-03,295.441650390625,45.75735855102539,26.73993492126465,20.187856674194336,90.02013397216797,73.22313690185547,53.214385986328125,59.70442199707031,28.302772521972656,25.848447799682617,31.589872360229492,51.19179153442383,120.11111450195312,148.36000061035156
2020-02-04,299.9445495605469,46.95588684082031,26.996963500976562,20.260583877563477,91.60383605957031,74.60487365722656,53.53443908691406,60.79244613647461,28.020570755004883,26.305322647094727,32.00012969970703,51.7266960144043,118.49349975585938,146.42999267578125
2020-02-05,303.4083557128906,47.23065185546875,27.53761863708496,21.022314071655273,93.3675308227539,75.85112762451172,53.963993072509766,61.099937438964844,28.13509178161621,26.792943954467773,31.975994110107422,51.81114959716797,117.19788360595703,146.61000061035156
2020-02-06,304.4291687011719,47.661746978759766,27.502166748046875,20.807954788208008,93.44850158691406,76.09497833251953,54.056644439697266,60.96274185180664,28.143264770507812,26.779769897460938,32.11275100708008,52.458683013916016,117.72608947753906,147.39999389648438
2020-02-07,302.80670166015625,47.22591781616211,27.40467071533203,20.662494659423828,92.71963500976562,75.54407501220703,54.124019622802734,60.697837829589844,28.05329132080078,26.39757537841797,32.12882995605469,52.4211311340332,119.19508361816406,147.7899932861328
2020-02-10,305.0672607421875,47.865447998046875,27.48443603515625,20.55914878845215,93.21455383300781,75.96853637695312,54.3514404296875,61.383758544921875,28.159624099731445,26.3843936920166,32.49886703491211,52.73081588745117,119.5251235961914,148.1699981689453
2020-02-11,305.59600830078125,47.704383850097656,27.581926345825195,20.788818359375,93.7724609375,76.2575454711914,54.149288177490234,61.86627960205078,28.26187515258789,26.529361724853516,32.893043518066406,52.674522399902344,118.92269134521484,147.66000366210938
2020-02-12,307.5648498535156,48.22074890136719,27.599653244018555,21.068252563476562,93.88941955566406,76.97098541259766,54.124019622802734,62.50019073486328,28.282323837280273,26.674333572387695,33.102195739746094,53.35958480834961,118.3201904296875,147.5399932861328
2020-02-13,307.2366638183594,48.092830657958984,27.590795516967773,21.003175735473633,93.44850158691406,76.53749084472656,54.444087982177734,62.39137649536133,28.597253799438477,26.577688217163086,33.30329895019531,53.36896514892578,118.77416229248047,148.3800048828125
2020-02-14,307.7289123535156,48.3012809753418,27.626243591308594,20.892169952392578,93.52051544189453,76.43816375732422,54.5704345703125,62.29676055908203,28.78948402404785,26.58207893371582,33.689422607421875,53.434661865234375,119.29412078857422,149.0
2020-02-18,306.9360046386719,48.12125778198242,27.386940002441406,20.71991729736328,93.18755340576172,76.0046615600586,54.376705169677734,62.292015075683594,29.03079605102539,26.51618194580078,33.657257080078125,53.791255950927734,120.11111450195312,150.91000366210938
2020-02-19,308.40350341796875,48.69446563720703,27.590795516967773,20.995515823364258,93.61949920654297,75.97756958007812,54.317745208740234,62.57112503051758,28.71586799621582,26.586475372314453,33.18264389038086,54.035255432128906,120.10284423828125,151.7899932861328
2020-02-20,307.1365051269531,48.187583923339844,27.53761863708496,20.972549438476562,93.01659393310547,75.86920928955078,54.359867095947266,62.594783782958984,28.818117141723633,26.630399703979492,33.552677154541016,53.48157501220703,121.04364013671875,152.41000366210938
2020-02-21,303.9735412597656,47.107479095458984,27.271726608276367,20.72374725341797,93.07058715820312,75.4898910522461,54.45250701904297,61.63922119140625,28.764951705932617,26.507400512695312,33.72964859008789,52.665130615234375,122.17434692382812,154.6999969482422
2020-02-24,293.8921203613281,45.160457611083984,26.385414123535156,19.76679229736328,90.1371078491211,73.34050750732422,53.197540283203125,59.519920349121094,28.42957305908203,25.760587692260742,33.2791748046875,50.90087127685547,123.99824523925781,156.08999633789062
2020-02-25,284.9865417480469,43.71559143066406,25.490243911743164,18.894052505493164,87.4015884399414,70.35128021240234,52.23735046386719,57.930458068847656,27.832427978515625,24.649158477783203,32.442569732666016,49.540138244628906,124.65835571289062,153.3000030517578
2020-02-26,283.9383239746094,43.914546966552734,25.304119110107422,18.323713302612305,87.39258575439453,69.81843566894531,51.94255447387695,57.47158432006836,27.55021858215332,24.565690994262695,32.16101837158203,49.4462890625,123.99824523925781,153.97000122070312
2020-02-27,271.1861877441406,41.545928955078125,24.222820281982422,17.343791961669922,84.4231185913086,67.22654724121094,49.82845687866211,55.148887634277344,26.31095314025879,23.414722442626953,30.343008041381836,47.49433898925781,125.3434066772461,154.0
2020-02-28,270.0467224121094,41.86331558227539,23.566951751708984,17.328481674194336,83.33431243896484,65.99833679199219,48.843013763427734,54.794097900390625,25.431598663330078,23.159931182861328,29.594894409179688,47.635108947753906,128.17410278320312,148.3800048828125
2020-03-02,281.74151611328125,44.28407287597656,24.772329330444336,18.028968811035156,87.2396011352539,68.31930541992188,51.454044342041016,56.676856994628906,26.92853355407715,24.15274429321289,31.066991806030273,49.286766052246094,127.23110961914062,149.1999969482422
2020-03-03,273.6745910644531,42.60233688354492,23.84170913696289,17.477766036987305,85.07099914550781,66.64857482910156,50.75495910644531,55.30499267578125,26.597248077392578,23.94188117980957,31.042863845825195,47.663265228271484,129.20635986328125,153.88999938964844
2020-03-04,285.1780090332031,44.43092346191406,24.630523681640625,17.89116668701172,89.97511291503906,69.40301513671875,53.248069763183594,57.216148376464844,28.106454849243164,24.934703826904297,32.24950408935547,49.38059616088867,127.83436584472656,154.16000366210938
2020-03-05,275.69805908203125,43.02869415283203,23.4428653717041,17.23661231994629,87.88751220703125,66.00736236572266,52.24577331542969,55.0826530456543,27.672914505004883,24.143964767456055,31.509428024291992,47.57880783081055,131.01637268066406,157.49000549316406
2020-03-06,271.1405029296875,42.119140625,22.645191192626953,16.268177032470703,87.41958618164062,65.42938995361328,51.83306884765625,54.23588562011719,27.447967529296875,23.515758514404297,30.970460891723633,46.75297927856445,137.83497619628906,157.5500030517578
