date,AAPL,MSFT,NVDA,GOOGL,AMZN,META,TSLA,AMD,INTC,CRM,ADBE,NFLX,JPM,BAC,GS,WFC,C,XOM,CVX,COP,SLB,JNJ,PFE,MRK,UNH,LLY,ABBV,PG,KO,PEP,WMT,COST,MCD,CAT,BA,GE,HON,UPS,DE,T,VZ,DIS
2022-01-26,156.1188507080078,285.8186340332031,22.700284957885742,128.0971221923828,138.87249755859375,292.06524658203125,312.4700012207031,110.70999908447266,47.94073486328125,207.4116668701172,500.80999755859375,35.970001220703125,132.09918212890625,41.01514434814453,306.6692199707031,48.3930778503418,55.264495849609375,63.4904670715332,110.80178833007812,74.04512023925781,35.97478485107422,148.12240600585938,41.76142501831055,68.96531677246094,422.773193359375,228.37020874023438,114.25292205810547,141.75393676757812,52.195098876953125,146.6807403564453,42.77994918823242,459.6421203613281,225.20089721679688,198.6767578125,194.27000427246094,54.42228317260742,180.27630615234375,160.38934326171875,350.66094970703125,14.272262573242188,38.087947845458984,129.53366088867188
2022-01-27,155.65936279296875,288.83380126953125,21.87489128112793,127.87113952636719,139.6374969482422,292.0752258300781,276.3666687011719,102.5999984741211,44.564754486083984,209.12208557128906,493.04998779296875,38.66999816894531,129.768310546875,40.63090515136719,305.192626953125,48.053409576416016,54.75239562988281,64.30368041992188,113.03968811035156,76.25641632080078,35.12512969970703,150.0664825439453,42.364715576171875,70.22018432617188,425.6965637207031,227.2756805419922,115.73397827148438,142.63229370117188,52.2388916015625,146.5423126220703,42.80831527709961,458.7389221191406,224.20040893554688,196.7112274169922,189.75,54.77568054199219,180.27630615234375,157.02841186523438,354.16534423828125,14.19575309753418,38.21486282348633,131.29824829101562
2022-01-28,166.5209197998047,296.94476318359375,22.7680721282959,132.17893981933594,143.97799682617188,299.08355712890625,282.1166687011719,105.23999786376953,44.267967224121094,218.35240173339844,518.1599731445312,38.43600082397461,130.9293212890625,40.98832702636719,310.5441589355469,48.437774658203125,55.21328353881836,64.4406509399414,109.06491088867188,75.88220977783203,35.86631774902344,151.12210083007812,43.12676239013672,70.49905395507812,429.8097839355469,235.32138061523438,117.39375305175781,143.8602752685547,53.28104019165039,149.39752197265625,43.33774948120117,468.1606140136719,230.82525634765625,186.50340270996094,190.57000732421875,56.11613464355469,181.4802703857422,159.78488159179688,352.1211853027344,14.837265968322754,39.49142837524414,134.41055297851562
2022-01-31,170.87139892578125,299.5648193359375,24.408889770507812,134.11427307128906,149.57350158691406,310.5330505371094,312.239990234375,114.25,45.27890396118164,228.673828125,534.2999877929688,42.7140007019043,132.70645141601562,41.22960662841797,317.408203125,48.08916473388672,55.58029556274414,65.02272033691406,109.6661376953125,75.37191009521484,35.314945220947266,151.56192016601562,41.8249397277832,71.00447845458984,435.8133850097656,235.59976196289062,116.51702880859375,143.81549072265625,53.42991256713867,150.13299560546875,44.05941390991211,480.2345886230469,233.85379028320312,186.874267578125,200.24000549316406,57.56624984741211,183.71739196777344,162.97653198242188,354.5798645019531,15.007944107055664,39.73778533935547,138.61843872070312
2022-02-01,170.7052001953125,297.4263916015625,24.560409545898438,136.4342041015625,151.19349670410156,316.22308349609375,310.4166564941406,116.77999877929688,45.39948654174805,228.17250061035156,535.97998046875,45.7130012512207,134.9837188720703,41.9444580078125,325.802490234375,49.698097229003906,56.809329986572266,69.19153594970703,112.55538177490234,77.85536193847656,35.72169494628906,150.3216094970703,42.12657928466797,71.38790893554688,431.97698974609375,238.3744659423828,116.61067199707031,143.17909240722656,53.035831451416016,149.11203002929688,44.406070709228516,483.3529052734375,233.4391632080078,190.38812255859375,208.33999633789062,59.68051528930664,184.49012756347656,185.93072509765625,355.97412109375,14.372314453125,39.715396881103516,140.09219360351562
2022-02-02,171.90768432617188,301.9538879394531,25.16251564025879,146.69918823242188,150.6125030517578,320.188232421875,301.88665771484375,122.76000213623047,45.918861389160156,221.18341064453125,533.0900268554688,42.948001861572266,133.9031524658203,41.8997802734375,324.9075622558594,49.99307632446289,56.52769088745117,69.0117416381836,113.0730972290039,78.42521667480469,35.47764205932617,151.98422241210938,42.75367736816406,71.46634674072266,442.4626770019531,240.82273864746094,117.98957824707031,145.74256896972656,53.578792572021484,151.82017517089844,44.387168884277344,496.292236328125,236.4045867919922,190.0080108642578,207.52000427246094,59.7353515625,186.4756622314453,187.0751953125,352.77117919921875,14.442943572998047,40.163299560546875,138.2790985107422
2022-02-03,169.033447265625,290.19207763671875,23.872583389282227,141.8323516845703,138.8455047607422,235.69024658203125,297.0466613769531,120.08000183105469,44.778072357177734,209.1515655517578,510.8299865722656,40.560001373291016,132.79579162597656,41.48873519897461,321.1668701171875,49.535160064697266,55.69978713989258,68.20710754394531,112.06270599365234,77.28553771972656,34.87204360961914,151.97543334960938,42.372657775878906,68.85203552246094,450.75335693359375,235.04287719726562,119.7855453491211,147.1228790283203,53.95537185668945,151.7335968017578,44.4312858581543,496.806396484375,234.92642211914062,185.97491455078125,206.38999938964844,59.90595245361328,172.27099609375,184.31878662109375,349.3892822265625,14.454710006713867,40.15583801269531,135.76795959472656
2022-02-04,168.74957275390625,294.70989990234375,24.242414474487305,142.03353881835938,157.63949584960938,235.02610778808594,307.7733459472656,123.5999984741211,44.86685562133789,215.50172424316406,513.5399780273438,41.016998291015625,136.24290466308594,43.141849517822266,328.9704895019531,50.576683044433594,56.84389877319336,69.6880111694336,113.46558380126953,78.13605499267578,34.80876159667969,150.98135375976562,42.071006774902344,68.45987701416016,445.58892822265625,232.60423278808594,119.71746063232422,144.78350830078125,53.386131286621094,149.24180603027344,43.90814971923828,494.9020080566406,234.4036102294922,183.95375061035156,206.4499969482422,60.32636260986328,172.05538940429688,181.17547607421875,348.0704345703125,14.172208786010742,39.79750442504883,137.69735717773438
2022-02-07,168.0349578857422,289.9031066894531,24.650121688842773,137.9775390625,157.9355010986328,222.95211791992188,302.4466552734375,123.66999816894531,45.025726318359375,213.28013610839844,507.1000061035156,40.209999084472656,136.69837951660156,43.34737014770508,329.4626770019531,51.47454833984375,57.084754943847656,70.52689361572266,115.69515228271484,79.04608154296875,36.399620056152344,150.47991943359375,42.237709045410156,67.60587310791016,446.0777282714844,233.8331756591797,121.31765747070312,143.69894409179688,53.94662094116211,148.65347290039062,43.476409912109375,491.20770263671875,234.21432495117188,185.2610626220703,211.9199981689453,60.8686408996582,172.93589782714844,181.3931121826172,350.6233215332031,14.083925247192383,39.566078186035156,138.1724395751953
2022-02-08,171.13807678222656,293.3804626464844,25.0289306640625,138.1737823486328,161.4134979248047,218.26329040527344,307.3333435058594,128.22999572753906,45.61448287963867,213.73231506347656,511.30999755859375,40.35300064086914,139.27032470703125,44.12477493286133,331.2078552246094,52.7495002746582,57.738529205322266,68.70358276367188,113.9332046508789,77.67677307128906,35.27076721191406,150.87583923339844,41.03908157348633,67.02202606201172,455.032470703125,230.33837890625,122.15181732177734,143.37628173828125,54.29692459106445,148.83517456054688,43.485870361328125,496.2159729003906,234.42166137695312,186.81861877441406,213.27000427246094,60.5091438293457,174.80470275878906,181.50595092773438,367.2785339355469,14.089814186096191,39.43170928955078,138.14337158203125
2022-02-09,172.5574188232422,299.78643798828125,26.620899200439453,140.34750366210938,161.1894989013672,229.9804229736328,310.6666564941406,132.85000610351562,46.6424674987793,218.263916015625,521.75,41.28900146484375,139.85081481933594,44.035423278808594,335.1722106933594,53.02785110473633,58.357887268066406,68.37471771240234,115.06049346923828,79.05459594726562,35.72412109375,150.85821533203125,40.85650634765625,66.69087219238281,459.357666015625,233.56434631347656,121.88797760009766,143.05360412597656,53.45619201660156,148.7659454345703,43.39133071899414,503.5287170410156,234.22337341308594,188.76565551757812,215.86000061035156,60.472599029541016,176.655517578125,181.40115356445312,372.4784240722656,14.419397354125977,39.93934631347656,142.74879455566406
2022-02-10,168.4852752685547,291.2806091308594,25.742677688598633,137.40162658691406,159.0034942626953,226.08462524414062,301.51666259765625,125.7699966430664,45.66120910644531,213.96823120117188,495.0199890136719,40.62699890136719,139.27032470703125,43.82991409301758,331.62835693359375,53.01887130737305,58.06541442871094,67.7169189453125,113.59919738769531,78.17005920410156,35.51557540893555,149.0372314453125,40.16590881347656,66.7170181274414,448.8628234863281,230.0791778564453,121.47090911865234,140.87551879882812,53.753944396972656,145.67710876464844,42.88395690917969,493.67376708984375,231.5283203125,188.27427673339844,218.75,60.19231414794922,172.2799835205078,177.86289978027344,370.3588562011719,14.272262573242188,39.595947265625,147.5287322998047
2022-02-11,165.07875061035156,284.21002197265625,23.873580932617188,133.10223388671875,153.2935028076172,217.6387939453125,286.6666564941406,113.18000030517578,44.51173782348633,204.36439514160156,473.9700012207031,39.13100051879883,137.45745849609375,42.820167541503906,324.9075622558594,52.354454040527344,57.76432800292969,69.42196655273438,115.91226196289062,79.93946838378906,36.83029556274414,147.532958984375,40.30879592895508,66.78675079345703,440.9408874511719,226.33474731445312,120.87504577636719,140.0867156982422,52.799381256103516,145.8588104248047,42.647605895996094,485.2852478027344,229.98704528808594,186.5775909423828,212.3000030517578,58.998104095458984,168.00332641601562,172.0679473876953,369.90673828125,14.20163631439209,39.80497360229492,144.9206085205078
2022-02-14,165.31373596191406,284.1714172363281,24.190584182739258,134.33485412597656,155.16700744628906,215.80490112304688,291.9200134277344,114.2699966430664,44.46501159667969,202.889892578125,474.010009765625,39.65700149536133,136.18040466308594,42.37337875366211,322.3839416503906,51.94144058227539,57.1707763671875,68.3573989868164,114.12523651123047,78.25553131103516,35.633453369140625,145.6768341064453,39.5308723449707,66.63858795166016,437.5009765625,226.2672882080078,121.71769714355469,140.4901123046875,53.14092254638672,144.232177734375,42.21271514892578,482.3240661621094,228.39163208007812,185.325927734375,210.0399932861328,58.85795593261719,167.73377990722656,172.470947265625,364.8103332519531,14.154552459716797,39.767642974853516,146.25860595703125
